food_id,food_name,scientific_name,food_category,source,food_type,serving_size_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,water_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_c_mg,vitamin_b6_mg,folate_ug,vitamin_e_mg,saturated_fat_g,mufa_g,pufa_g,cholesterol_mg,starch_g,sugars_free_g,oxalate_mg,phytic_acid_mg,total_carbs_g,na_k_ratio,protein_quality,ingredients,brand,nutriscore_grade,unified_id,data_completeness
OFF_8908014814069,garlic bread,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,302.0,8.74,3.9,58.0,0.38,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,58.38,0.0,Unknown,"Refined Wheat Flour (Maida), Sugar, Refined Palm Oil and Palm Olein, Yeast, lodized Salt, Garlic, Gluten, Class Il Preservatives (INS 282), Improver (Emulsifier (INS 472e) Antioxidant (INS 300)], Acidity Regulator (INS 260)",Mr Bakewell,c,FOOD_006651,0.35714285714285715
OFF_8908014814076,Premium Burger Buns,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,300.0,5.57,3.33,50.0,1.57,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,51.57,0.0,Unknown,"Refined Wheat Flour (Maida) Water, Sugar, Yeast, Refined Palm Oil, lodized Salt, Milk Powder, Flour Improver, Emulsifers DATEM (INS472e), Calcium Propionate (INS282), Gluten.",Mr Bakewell,c,FOOD_006652,0.35714285714285715
OFF_8908014814083,Premium Burger Buns,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,301.59,7.94,4.76,57.14,1.59,0.0,492.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,0.0,58.730000000000004,0.0,Unknown,"Refined Wheat Flour (Maida), Water, Sugar, Yeast, Refined Palm Oil, lodized Salt, Flour Improver, Emulsifiers DATEM (INS472e), Calcium Propionate (INS282), Gluten.",MR BAKEWELL,d,FOOD_006653,0.35714285714285715
OFF_8908014814120,Hotdog bun,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,314.0,7.4,5.58,59.25,1.35,0.0,318.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,60.6,0.0,Unknown,"Refined Wheat Flour (Maida) Water, Sugar, Yeast, Refined Palm Oil, lodized Salt, Flour Improver Emulsifiers, DATEM (INS472e), Calcium Propionate (INS282), Gluten.",Mr Bakewell,c,FOOD_006654,0.35714285714285715
OFF_8908014814144,Pav,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,300.0,5.57,3.33,60.0,1.67,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,61.67,0.0,Unknown,"Refined Wheat Flour (Maida), Sugar. Yeast, Refined Palm Oil, lodized Salt, Milk Powder, Flour Improver, Emulsifiers DATEM (INS472e), Calcium Propionate (INS282)",Mr Bakewell,c,FOOD_006655,0.35714285714285715
OFF_8908014814151,Premium Pav Bun,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,300.0,6.67,3.33,60.0,1.67,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,61.67,0.0,Unknown,"Refined Wheat Flour (Maida), Water, Sugar, Yeast, Refined Palm Oil, lodized Salt, Milk Powder, Flour Improver, Emulsifiers DATEM (INS472e), Calcium Propionate (INS282), Gluten.",Mr Bakewell,c,FOOD_006656,0.35714285714285715
OFF_8908014814243,100% Whole Wheat Chapati,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,266.6,6.89,3.33,57.17,6.67,0.0,533.3299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,63.84,0.0,Unknown,"Whole Wheat Flour (Atta), (65.6%), Water, Refined Palmolien Oil(5.9%), Gluten, lodized Salt, Emulsifier (E471), Sugar",Mr Bakewell,c,FOOD_006657,0.35714285714285715
OFF_8908014814397,Idly and Dosa Batter,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,141.0,5.5,1.6,26.3,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,Unknown,"Ro-purified Water, Rice, Urad Dal, Fenugreek and lodised Salt.",Mr Bakewell,a,FOOD_006658,0.2857142857142857
OFF_8908014814953,Whole Wheat Bread,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,238.0,11.23,1.1,39.65,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,39.65,0.0,Unknown,"Whole Wheat Flour Atta) 100% Water. Wheat Gluten. Yeast, Sunflower Oil, Sugar, lodised Salt, Soya Flour, Preservative (INS 282). Emulsifiers (INS 472e INS 471, INS 481) Antioxidant (INS 300), Enzymes.",Mr Bakewell,c,FOOD_006659,0.32142857142857145
OFF_8908014814984,Millet Bread,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,245.0,7.9,1.9,51.75,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,51.75,0.0,Unknown,"Refined Wheat Flour (Maida), Water, Millet Flour 11.7% Ragi - Finger Millet Flour. Sorghum - Jowar Flour, Bajra  -  Pearl Millet Flour, Rajgira - Amaranth Flour, Baghar - Barnyard Flour), Sunflower Oil, Sugar, Yeast, Wheat Gluten, Iodised Salt, Sourdough Flour, Preservative (INS 282), Anticaking Agent (INS 170(i)). Emulsifier (INS 472e), Antioxidant (INS 300), Enzymes, Soya Flour",Mr Bakewell,c,FOOD_006660,0.32142857142857145
OFF_8908014841041,Fresh Cheese,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,232.0,13.58,18.18,3.58,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,Unknown,,Spotted Cow Fromagerie,unknown,FOOD_006661,0.2857142857142857
OFF_8908014841058,Cream Chese Herbs,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,226.0,8.87,16.0,10.7,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,Unknown,,Spotted Cow,unknown,FOOD_006662,0.2857142857142857
OFF_8908015078033,Nutri+ Eggs,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,132.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Eggs,Abhi Eggs,a,FOOD_006663,0.17857142857142858
OFF_8908015078125,Nutri+ Eggs,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,132.0,13.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,Abhi Eggs,unknown,FOOD_006664,0.17857142857142858
OFF_8908015089015,EGGS,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,160.0,13.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Eggs,Good eggs,a,FOOD_006665,0.17857142857142858
OFF_8908015184017,Milchy Milk Toned Milk,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,59.0,3.0,3.0,4.7,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,4.7,0.0,Unknown,"MILK, MILK SOLIDS, VITAMIN A & D",Milchy Milk,c,FOOD_006666,0.32142857142857145
OFF_8908015284007,Swiss Chocolate Milk,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,104.0,4.0,4.0,14.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,18.0,1.5,Unknown,,Cocohigh,unknown,FOOD_006667,0.39285714285714285
OFF_8908015284168,Energy Drink Xtreme,,Beverages,OpenFoodFacts,Packaged_Food,100,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,Unknown,,Coco High,unknown,FOOD_006668,0.21428571428571427
OFF_89080153,Maggi masala magic,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,166.0,4.2,2.9,30.7,0.0,0.0,10916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,Unknown,"Mixed spices (38.7%) (Red chilli powder (7%), Onion powder Cumin powder (5.2%), Garlic powder Coriander powder, Capsicum extract, Turmeric powder (3.5%), Aniseed (1.4%), Black pepper powder (0.9%), Fenugreek powder (0.7%), Ginger powder, Clove powder (0.3%), Green cardamom powder (0.3%), Nutmeg powder (0.3%). Coriander extract & Cumin extract) Salt Sugar Flavour enhancer (635), Palm oil, Edible starch, Balm Acidity regulator (330), Minerals&quot;, Caramel salt mix (Salt, Colour (150d) & Palm oil) and Vitamin A.","Maggi, Maggie",not-applicable,FOOD_006669,0.2857142857142857
OFF_8908015361005,Mustard Oil,,Fats_Oils,OpenFoodFacts,Packaged_Food,100,900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Mustard Oil,Generic,unknown,FOOD_006670,0.14285714285714285
OFF_8908015394638,Apis Classic Dates,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,282.0,2.45,0.0,75.03,8.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03,0.0,Unknown,non GMO Seeded DatesWashed and packed under strict hygienic conditions  free from preservatives,apis,unknown,FOOD_006671,0.2857142857142857
OFF_8908015422553,Bharat Atta,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,340.0,11.0,1.69,69.4,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.09,0.0,Unknown,Whole Wheat,Bharat,unknown,FOOD_006672,0.2857142857142857
OFF_8908015543005,Pineapple flavoured pea protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,343.47826086957,65.217391304348,0.0,19.565217391304,21.304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.869565217391,0.0,Unknown,,Generic,unknown,FOOD_006673,0.25
OFF_8908015543050,Black currant flavoured pea protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,81.0,19.7,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,Unknown,,Green Protein,unknown,FOOD_006674,0.21428571428571427
OFF_8908015543098,Banana,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,361.0,75.8,0.0,10.6,7.58,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,Unknown,,Green protein,unknown,FOOD_006675,0.2857142857142857
OFF_8908015543173,Tangy Orange Flavoured Pea Protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,365.0,70.0,0.0,19.2,9.58,0.0,1150.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.78,8.455882352941176,Unknown,,Green Protein,unknown,FOOD_006676,0.32142857142857145
OFF_8908015543197,Green protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,356.0,75.8,0.0,8.33,6.42,0.0,1210.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,10.431034482758621,Unknown,,Protein Powder,unknown,FOOD_006677,0.32142857142857145
OFF_8908015543210,Banana Flavoured Pea Protein By Green Protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,118.0,25.0,0.0,2.75,2.12,0.0,398.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,10.364583333333334,Unknown,,Green Protein,unknown,FOOD_006678,0.32142857142857145
OFF_8908015543388,Vegan Vanilla Protein Powder,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,321.0,71.4,0.429,9.69,3.83,0.0,1010.0,92.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,10.907127429805614,Unknown,,Green Protein,unknown,FOOD_006679,0.35714285714285715
OFF_8908015543418,green protein,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,340.0,71.4,0.0,9.74,8.0,0.0,1120.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.740000000000002,5.957446808510638,Unknown,,sport,unknown,FOOD_006680,0.32142857142857145
OFF_8908015543661,Chocolate Vanilla Crunch,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,471.0,30.0,31.3,16.0,4.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,20.0,0.0,Unknown,,Crave,unknown,FOOD_006681,0.35714285714285715
OFF_8908015543715,Chocolate Coffee Almond Protein Bar,,Beverages,OpenFoodFacts,Packaged_Food,100,420.0,30.0,28.6,14.5,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,20.04,0.0,Unknown,,Crave,unknown,FOOD_006682,0.32142857142857145
OFF_8908015543722,Chocolate Peanut Butter,,Fats_Oils,OpenFoodFacts,Packaged_Food,100,464.0,30.0,31.4,14.0,4.86,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,0.0,Unknown,,Crave,c,FOOD_006683,0.32142857142857145
OFF_8908015676017,Mixed Sweet Potato Chips (Rock Salt & Pepper),,Processed_Foods,OpenFoodFacts,Packaged_Food,100,453.0,2.14,14.7,78.0,18.4,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,96.4,0.0,Unknown,,To Be Honest,unknown,FOOD_006684,0.35714285714285715
OFF_8908015676215,Purple Sweet Potato with Panipuri Masala,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,438.0,2.16,12.8,78.0,17.55,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,95.55,0.0,Unknown,"Purple Sweet Potato, Palmolein Oil, Spices and Condiments (Coriander, Dry Raw Mango Powder, Cumin, Green Chilli, Ginger, Garam Masala, Black Pepper), Salt, Dextrose, Tamarind Powder, Dehydrated Mint.",To Be Honest Crunchies,d,FOOD_006685,0.35714285714285715
OFF_8908015676222,Crispy Beetroot,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,394.0,5.5,15.22,68.8,17.69,0.0,214.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,86.49,0.20939334637964774,Unknown,,To Be Honest,unknown,FOOD_006686,0.39285714285714285
OFF_8908015676710,TBH Crispy Sweet Potato,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,422.0,2.45,14.89,69.66,10.55,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.0,80.21,0.0,Unknown,"Sweet Potato, Refined Rice Bran Oil, lodized Salt, Mixed Spices (Cumin, Chilli, Fennel), Sugar, Dehydrated Vegetables Powder (Tomato, Garlic), Lime Juice Powder, Acidity Regulator (INS 330), Natural Color (INS 160c(i)), Dehydrated Parsley. Used as Natural and Nature Identical Flavouring Substances.",TBH,c,FOOD_006687,0.35714285714285715
OFF_8908015692147,Coconut Water,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,19.27,0.18,0.0,4.64,0.0,0.0,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,4.64,0.0,Unknown,"TENDER COCONUT WATER(100%), BIO-PRESERVATIVE (INS 234)",Coco Charge,c,FOOD_006688,0.2857142857142857
OFF_8908015692468,Chicken Cheese Momo,,Dairy_Products,OpenFoodFacts,Packaged_Food,100,189.0,8.6,6.22,24.6,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,24.6,0.0,Unknown,,Wow Momo,unknown,FOOD_006689,0.32142857142857145
OFF_8908015694325,Chatmola,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,382.86,1.4,1.22,91.57,0.0,0.0,715.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12,0.0,0.0,91.57,0.0,Unknown,,Rinka's,e,FOOD_006690,0.32142857142857145
OFF_8908015703492,Masala Chai,,Spices_Condiments,OpenFoodFacts,Packaged_Food,100,312.0,6.05,5.37,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,59.85,0.0,Unknown,"Premium Black Tea, Ginger, Cinnamon, Clove, Cardamom, Black Pepper.",The Pahadi Story,unknown,FOOD_006691,0.2857142857142857
OFF_8908015737008,Banana Chips,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,519.0,2.3,33.6,58.4,7.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34,0.0,0.0,66.1,0.0,Unknown,,Ela,unknown,FOOD_006692,0.35714285714285715
OFF_8908015836169,Quinoa Crisps (Smokey Bbq),,Processed_Foods,OpenFoodFacts,Packaged_Food,100,450.0,13.1,18.4,58.0,10.9,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,68.9,0.0,Unknown,,The Healthy Binge,unknown,FOOD_006693,0.35714285714285715
OFF_8908015859021,White Bread,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,270.84,5.82,2.88,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,0.0,Unknown,,Am's Fresh,unknown,FOOD_006694,0.25
OFF_8908015970177,SF Roasted Hazelnut Syrup,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,3.01,0.0,0.03,0.43,0.0,0.0,10.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,Unknown,,GOOD&MOORE,unknown,FOOD_006695,0.25
OFF_8908016002150,Full Moon Ghee,,Fats_Oils,OpenFoodFacts,Packaged_Food,100,898.0,0.0,99.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,,Two Brothers,unknown,FOOD_006696,0.14285714285714285
OFF_8908016002235,Sattu,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,401.0,18.2,6.62,67.2,10.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,77.7,0.0,Unknown,,Two Brothers Organic Farms,unknown,FOOD_006697,0.35714285714285715
OFF_8908016002365,Amlaprash Sweetened With Misri,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,343.0,0.2,1.4,82.5,8.53,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,91.03,0.0,Unknown,,Two Brothers,unknown,FOOD_006698,0.35714285714285715
OFF_8908016029249,Crax curls,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,490.0,6.3,24.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,62.0,0.0,Unknown,"Corn Grits (65%), Edible Vegetable Oil (Refined Palmolein Oil), *Seasoning [lodised Salt, Sugar Onion Powder, Corn Starch, Chilli Powder, Garlic Powder Hydrolysed Soy Protein, Coriander, Acidity Regulators (INS 330, INS 296), Anticaking Agent (INS 551), Flavour Enhancers (INS 627, INS 631), Flavour(s) (Natural & Nature Identical Flavouring Substances) Used as part of flavouring agent Contains Soy. May Contains Milk and Wheat Manufactured & Marketed By: DFM Foods Limited 149, First Floor, Kilokari, Ring Road, Ashram, New Delhi-110014 fssat Lic. No. 10014011002061 For manufacturing unit read the first character of the batch no. & see below",CRAX,d,FOOD_006699,0.2857142857142857
OFF_8908016029263,natkhat,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,462.0,9.5,16.0,70.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.0,0.0,Unknown,"Semolina (76%), Edible Vegetable Oil (Refined Palmolein Oill *Seasoning [lodised Salt, Amchur, Red Chilli, Cumin, Coriander, Kachari, Asafoetida, Black Pepper, Ginger, Clove, Mace, Nutmeg, Cinnamon, Mustard Seed, Mint Leaves, Black Cardamom, Acidity Regulator (INS 330), Flavour Enhancer (INS 635)], Wheat Bran, Flavour(s) (Natural & Nature Identical Flavouring Substances) &quot;Used as part of flavouring agent Contains Wheat May Contain Soy and Milk",Crax,e,FOOD_006700,0.32142857142857145
OFF_8908016029287,Pasta Crunch,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,491.0,7.1,24.0,61.6,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,61.6,0.0,Unknown,"Refined Wheat Flour (Maida), Edible Vegetable Oil (Refined Palmolein Oil), Tapioca Starch, Potato Solid, *Seasoning [lodised Salt, Sugar, Corn Starch, Garlic, Chilli (0.51%), Ginger, Soya Sauce Powder, Vinegar Powder, Hydrolysed Soy Protein, Ácidity Regulator (INS 330)], Natural Colour (INS 150 (d)), Flavour(s) (Natural & Nature Identical Flavouring Substances) *Used as part of flavouring agent Contains Wheat and Soy",Crax,e,FOOD_006701,0.32142857142857145
OFF_8908016029522,Craxast Mattar,,Cereals_Millets,OpenFoodFacts,Packaged_Food,100,456.0,18.4,17.3,56.6,0.0,0.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,56.6,0.0,Unknown,,Crax,unknown,FOOD_006702,0.32142857142857145
OFF_8908016029959,Creamy Onion,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,540.0,7.2,34.5,50.1,0.0,0.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.1,0.0,Unknown,,Crax,unknown,FOOD_006703,0.32142857142857145
OFF_8908016029973,Simply Salted Potato Chips,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,550.0,6.5,36.0,50.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,Unknown,,Crax,unknown,FOOD_006704,0.32142857142857145
OFF_8908016029997,Fritts,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,98.0,1.1,4.5,12.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,Unknown,,Generic,unknown,FOOD_006705,0.2857142857142857
OFF_8908016363008,what's up eye health zeaxanthin & lutein gummies,,Processed_Foods,OpenFoodFacts,Packaged_Food,100,354.67,0.09,0.0,81.36,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53,0.0,0.0,81.36,0.0,Unknown,"Sugar, Binding Agent (Liquid Glucose), Gelling Agent (INS 440), Acidity Regulator (INS 330), Lutein, D-Alpha Tocopherol, Ginkgo Biloba Extract, Zeaxanthin, Retinyl Palmitate, Stabilizer (INS 458), Emulsifier (INS 331 (1)), Permitted Food Color (INS 162), Flavour (Natural Mixed Fruit).",what's up,unknown,FOOD_006706,0.2857142857142857
